;Proband;Block;Task;Trial;NumLayers;MappingMethod;TargetLayer;Result;Peaks_Total;Peaks_BeforeHold;Peaks_AfterHold;Peaks_lower;Peaks_deeper;Peaks_between
6128;19;3;16;3;21; widening;16; COMPLETED;3;3;0;3;0;0
6129;20;1;5;0;21; widening;16; COMPLETED;2;2;0;2;0;0
6130;20;1;9;2;21; widening;16; COMPLETED;2;2;0;2;0;0
6131;20;1;11;2;21; widening;16; COMPLETED;2;2;0;2;0;0
6132;22;2;2;0;21; widening;16; COMPLETED;1;1;0;1;0;0
6133;22;2;7;2;21; widening;16; COMPLETED;2;2;0;2;0;0
6134;22;2;17;4;21; widening;16; COMPLETED;4;4;0;4;0;0
6135;23;2;4;1;21; widening;16; TERMINATED;3;3;0;1;1;1
6136;23;2;6;1;21; widening;16; COMPLETED;3;3;0;1;1;1
6137;23;2;14;0;21; widening;16; COMPLETED;3;3;0;3;0;0
6138;24;3;2;2;21; widening;16; COMPLETED;3;3;0;3;0;0
6139;24;3;9;4;21; widening;16; COMPLETED;4;4;0;4;0;0
6140;24;3;17;1;21; widening;16; COMPLETED;5;5;0;5;0;0
6141;1;3;2;2;21; widening;20; COMPLETED;1;1;0;1;0;0
6142;1;3;4;2;21; widening;20; COMPLETED;1;1;0;1;0;0
6143;1;3;8;2;21; widening;20; COMPLETED;0;0;0;0;0;0
6144;2;2;2;3;21; widening;20; COMPLETED;2;2;0;2;0;0
6145;2;2;9;4;21; widening;20; TERMINATED;2;2;0;2;0;0
6146;2;2;14;1;21; widening;20; COMPLETED;4;4;0;4;0;0
6147;3;3;11;2;21; widening;20; COMPLETED;8;8;0;8;0;0
6148;3;3;12;1;21; widening;20; COMPLETED;1;1;0;1;0;0
6149;3;3;18;2;21; widening;20; TERMINATED;2;2;0;2;0;0
6150;4;3;4;1;21; widening;20; COMPLETED;3;3;0;3;0;0
6151;4;3;6;0;21; widening;20; COMPLETED;0;0;0;0;0;0
6152;4;3;14;4;21; widening;20; COMPLETED;3;3;0;3;0;0
6153;5;2;3;1;21; widening;20; COMPLETED;1;1;0;1;0;0
6154;5;2;10;0;21; widening;20; COMPLETED;2;2;0;2;0;0
6155;5;2;14;4;21; widening;20; COMPLETED;4;4;0;4;0;0
6156;6;3;8;3;21; widening;20; TERMINATED;1;1;0;1;0;0
6157;6;3;10;4;21; widening;20; COMPLETED;2;2;0;2;0;0
6158;6;3;11;2;21; widening;20; COMPLETED;1;1;0;1;0;0
6159;7;1;5;2;21; widening;20; COMPLETED;4;4;0;4;0;0
6160;7;1;10;1;21; widening;20; COMPLETED;1;1;0;1;0;0
6161;7;1;13;3;21; widening;20; COMPLETED;3;3;0;1;2;0
6162;8;3;7;2;21; widening;20; COMPLETED;1;1;0;1;0;0
6163;8;3;11;4;21; widening;20; COMPLETED;1;1;0;1;0;0
