;;;;;Duration;Duration;Duration;Duration;Duration;Target;Target;Target;Target;Target;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Duration_Sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;
15;1;12; widening;12;6.596;7.834;6.357;9.719;8.463;6.0;9.0;3.0;11.0;1.0;0.5;0.75;0.25;0.9166666666666666;0.08333333333333333;38.969
15;1;13; widening;6;7.358;6.299;4.359;6.69;8.758;1.0;2.0;5.0;4.0;3.0;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.6666666666666666;0.5;33.464
15;1;14; widening;18;12.023;9.001;22.237;7.48;9.29;17.0;1.0;5.0;9.0;14.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;0.7777777777777778;60.031
15;1;15; widening;21;6.496;10.224;9.919;7.915;10.039;11.0;1.0;20.0;5.0;16.0;0.5238095238095238;0.047619047619047616;0.9523809523809523;0.23809523809523808;0.7619047619047619;44.593
15;1;16; widening;12;7.131;6.017;8.157;16.256;6.588;9.0;11.0;6.0;1.0;3.0;0.75;0.9166666666666666;0.5;0.08333333333333333;0.25;44.149
15;1;17; widening;9;6.58;5.73;8.897;16.537;9.944;5.0;8.0;2.0;1.0;7.0;0.5555555555555556;0.8888888888888888;0.2222222222222222;0.1111111111111111;0.7777777777777778;47.688
15;1;18; widening;9;19.4;7.951;6.223;6.305;5.561;8.0;7.0;1.0;5.0;2.0;0.8888888888888888;0.7777777777777778;0.1111111111111111;0.5555555555555556;0.2222222222222222;45.44
15;2;1; densening;9;375.574;6.705;7.973;10.611;9.649;8.0;1.0;2.0;7.0;5.0;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.5555555555555556;410.512
15;2;2; densening;12;24.06;11.354;7.722;6.26;14.462;6.0;9.0;3.0;1.0;11.0;0.5;0.75;0.25;0.08333333333333333;0.9166666666666666;63.858000000000004
15;2;3; densening;6;7.26;3.803;7.904;4.223;9.327;3.0;2.0;1.0;4.0;5.0;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.8333333333333334;32.516999999999996
15;2;4; densening;18;7.92;5.955;7.286;12.486;15.773;9.0;1.0;5.0;14.0;17.0;0.5;0.05555555555555555;0.2777777777777778;0.7777777777777778;0.9444444444444444;49.42
15;2;5; densening;21;12.412;10.467;8.351;6.213;13.729;20.0;11.0;5.0;1.0;16.0;0.9523809523809523;0.5238095238095238;0.23809523809523808;0.047619047619047616;0.7619047619047619;51.172000000000004
15;2;6; densening;18;6.551;12.322;11.982;12.446;8.937;1.0;14.0;9.0;17.0;5.0;0.05555555555555555;0.7777777777777778;0.5;0.9444444444444444;0.2777777777777778;52.23799999999999
15;2;7; densening;6;6.716;5.874;4.022;7.008;4.119;2.0;1.0;4.0;3.0;5.0;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.5;0.8333333333333334;27.739
15;2;8; densening;9;10.221;10.73;5.596;8.671;5.825;5.0;8.0;1.0;7.0;2.0;0.5555555555555556;0.8888888888888888;0.1111111111111111;0.7777777777777778;0.2222222222222222;41.043000000000006
15;2;9; densening;21;10.565;12.962;12.677;13.938;15.301;5.0;11.0;20.0;1.0;16.0;0.23809523809523808;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.7619047619047619;65.443
15;2;10; densening;9;7.839;14.498;8.678;11.6;5.628;5.0;7.0;1.0;8.0;2.0;0.5555555555555556;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.2222222222222222;48.243
15;2;11; densening;15;7.239;9.491;8.584;11.102;10.235;1.0;8.0;4.0;14.0;11.0;0.06666666666666667;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.7333333333333333;46.650999999999996
15;2;12; densening;6;5.901;7.847;12.841;8.414;4.54;4.0;2.0;1.0;3.0;5.0;0.6666666666666666;0.3333333333333333;0.16666666666666666;0.5;0.8333333333333334;39.543
15;2;13; densening;12;8.496;16.367;8.954;5.94;10.167;3.0;11.0;6.0;1.0;9.0;0.25;0.9166666666666666;0.5;0.08333333333333333;0.75;49.924
15;2;14; densening;15;10.849;4.685;16.135;9.006;6.921;11.0;1.0;14.0;8.0;4.0;0.7333333333333333;0.06666666666666667;0.9333333333333333;0.5333333333333333;0.26666666666666666;47.596
15;2;15; densening;12;9.392;8.766;11.399;5.377;8.006;6.0;9.0;11.0;1.0;3.0;0.5;0.75;0.9166666666666666;0.08333333333333333;0.25;42.940000000000005
15;2;16; densening;18;13.316;6.45;9.436;9.139;12.519;17.0;1.0;9.0;5.0;14.0;0.9444444444444444;0.05555555555555555;0.5;0.2777777777777778;0.7777777777777778;50.86
15;2;17; densening;21;15.021;12.665;6.518;14.211;10.185;11.0;16.0;1.0;20.0;5.0;0.5238095238095238;0.7619047619047619;0.047619047619047616;0.9523809523809523;0.23809523809523808;58.6
15;2;18; densening;15;13.555;10.902;9.722;9.38;6.128;4.0;8.0;14.0;11.0;1.0;0.26666666666666666;0.5333333333333333;0.9333333333333333;0.7333333333333333;0.06666666666666667;49.687000000000005
15;3;1; direct;6;4.751;5.996;6.708;3.674;5.97;4.0;1.0;2.0;5.0;3.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.5;27.098999999999997
15;3;2; direct;15;9.589;5.876;13.531;7.304;12.508;8.0;1.0;14.0;4.0;11.0;0.5333333333333333;0.06666666666666667;0.9333333333333333;0.26666666666666666;0.7333333333333333;48.80800000000001
15;3;3; direct;6;8.114;3.505;5.817;5.348;3.518;4.0;5.0;2.0;1.0;3.0;0.6666666666666666;0.8333333333333334;0.3333333333333333;0.16666666666666666;0.5;26.302
15;3;4; direct;9;10.636;5.985;7.037;7.685;12.852;8.0;1.0;7.0;5.0;2.0;0.8888888888888888;0.1111111111111111;0.7777777777777778;0.5555555555555556;0.2222222222222222;44.19499999999999
15;3;5; direct;21;9.235;10.567;6.911;17.73;14.083;11.0;1.0;5.0;16.0;20.0;0.5238095238095238;0.047619047619047616;0.23809523809523808;0.7619047619047619;0.9523809523809523;58.525999999999996
15;3;6; direct;15;9.839;7.123;6.87;11.557;10.239;11.0;4.0;1.0;8.0;14.0;0.7333333333333333;0.26666666666666666;0.06666666666666667;0.5333333333333333;0.9333333333333333;45.628
15;3;7; direct;15;10.238;5.375;8.953;16.308;20.222;14.0;1.0;8.0;11.0;4.0;0.9333333333333333;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.26666666666666666;61.096
15;3;8; direct;21;7.716;27.915;76.09;5.977;11.311;5.0;20.0;16.0;1.0;11.0;0.23809523809523808;0.9523809523809523;0.7619047619047619;0.047619047619047616;0.5238095238095238;129.00900000000001
15;3;9; direct;9;6.524;21.554;8.372;9.105;4.931;8.0;1.0;5.0;7.0;2.0;0.8888888888888888;0.1111111111111111;0.5555555555555556;0.7777777777777778;0.2222222222222222;50.486000000000004
15;3;10; direct;21;10.738;6.383;25.292;6.282;10.105;20.0;5.0;16.0;1.0;11.0;0.9523809523809523;0.23809523809523808;0.7619047619047619;0.047619047619047616;0.5238095238095238;58.8
15;3;11; direct;9;7.186;7.005;5.083;6.315;9.365;7.0;8.0;2.0;1.0;5.0;0.7777777777777778;0.8888888888888888;0.2222222222222222;0.1111111111111111;0.5555555555555556;34.954
15;3;12; direct;12;9.578;6.414;8.455;12.396;8.116;11.0;3.0;1.0;9.0;6.0;0.9166666666666666;0.25;0.08333333333333333;0.75;0.5;44.959
15;3;13; direct;18;5.932;12.436;12.848;7.095;6.681;1.0;14.0;17.0;9.0;5.0;0.05555555555555555;0.7777777777777778;0.9444444444444444;0.5;0.2777777777777778;44.992
15;3;14; direct;6;4.281;5.814;5.577;7.835;8.569;1.0;4.0;5.0;2.0;3.0;0.16666666666666666;0.6666666666666666;0.8333333333333334;0.3333333333333333;0.5;32.076
15;3;15; direct;12;5.903;9.924;6.593;7.843;8.036;3.0;11.0;1.0;6.0;9.0;0.25;0.9166666666666666;0.08333333333333333;0.5;0.75;38.299
15;3;16; direct;12;7.604;6.281;11.914;7.278;10.065;6.0;3.0;11.0;1.0;9.0;0.5;0.25;0.9166666666666666;0.08333333333333333;0.75;43.141999999999996
15;3;17; direct;18;6.699;6.013;10.482;10.079;10.744;5.0;1.0;9.0;14.0;17.0;0.2777777777777778;0.05555555555555555;0.5;0.7777777777777778;0.9444444444444444;44.016999999999996
15;3;18; direct;18;5.797;8.745;6.822;11.401;8.78;1.0;14.0;5.0;17.0;9.0;0.05555555555555555;0.7777777777777778;0.2777777777777778;0.9444444444444444;0.5;41.545
16;1;1; widening;12;7.899;19.807;7.377;9.631;4.392;11.0;3.0;1.0;6.0;9.0;0.9166666666666666;0.25;0.08333333333333333;0.5;0.75;49.106
16;1;2; widening;6;3.99;5.08;2.798;4.871;6.805;3.0;1.0;5.0;2.0;4.0;0.5;0.16666666666666666;0.8333333333333334;0.3333333333333333;0.6666666666666666;23.544
16;1;3; widening;18;4.941;15.196;5.895;15.038;18.347;9.0;17.0;14.0;5.0;1.0;0.5;0.9444444444444444;0.7777777777777778;0.2777777777777778;0.05555555555555555;59.417
16;1;4; widening;6;7.801;6.518;9.585;3.448;6.156;2.0;1.0;3.0;4.0;5.0;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.8333333333333334;33.508
16;1;5; widening;12;12.622;6.754;5.869;7.507;8.182;1.0;6.0;3.0;11.0;9.0;0.08333333333333333;0.5;0.25;0.9166666666666666;0.75;40.934
16;1;6; widening;15;15.665;52.277;8.032;4.474;5.329;4.0;1.0;8.0;11.0;14.0;0.26666666666666666;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.9333333333333333;85.777
16;1;7; widening;15;7.702;8.821;9.784;5.826;20.674;14.0;11.0;4.0;8.0;1.0;0.9333333333333333;0.7333333333333333;0.26666666666666666;0.5333333333333333;0.06666666666666667;52.807
16;1;8; widening;18;9.934;16.397;9.443;41.21;6.585;9.0;14.0;1.0;5.0;17.0;0.5;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.9444444444444444;83.56899999999999
16;1;9; widening;6;6.343;5.215;6.797;7.126;8.273;3.0;1.0;2.0;5.0;4.0;0.5;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.6666666666666666;33.754000000000005
16;1;10; widening;18;5.719;9.953;9.666;6.142;6.959;9.0;5.0;1.0;14.0;17.0;0.5;0.2777777777777778;0.05555555555555555;0.7777777777777778;0.9444444444444444;38.439
16;1;11; widening;9;6.299;6.636;9.359;11.843;12.28;5.0;7.0;2.0;1.0;8.0;0.5555555555555556;0.7777777777777778;0.2222222222222222;0.1111111111111111;0.8888888888888888;46.417
16;1;12; widening;15;17.933;17.6;8.326;8.358;12.314;4.0;8.0;14.0;11.0;1.0;0.26666666666666666;0.5333333333333333;0.9333333333333333;0.7333333333333333;0.06666666666666667;64.531
16;1;13; widening;9;6.587;5.653;5.321;4.172;4.095;2.0;8.0;1.0;5.0;7.0;0.2222222222222222;0.8888888888888888;0.1111111111111111;0.5555555555555556;0.7777777777777778;25.828
16;1;14; widening;12;6.406;14.937;8.817;9.707;28.261;9.0;3.0;11.0;6.0;1.0;0.75;0.25;0.9166666666666666;0.5;0.08333333333333333;68.128
16;1;15; widening;21;11.858;25.841;14.685;6.313;25.751;16.0;1.0;20.0;11.0;5.0;0.7619047619047619;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.23809523809523808;84.44800000000001
16;1;16; widening;21;8.063;9.175;55.845;14.252;27.214;16.0;1.0;5.0;11.0;20.0;0.7619047619047619;0.047619047619047616;0.23809523809523808;0.5238095238095238;0.9523809523809523;114.54899999999999
16;1;17; widening;21;54.869;8.763;6.256;5.873;7.478;1.0;5.0;11.0;16.0;20.0;0.047619047619047616;0.23809523809523808;0.5238095238095238;0.7619047619047619;0.9523809523809523;83.239
16;1;18; widening;9;7.038;7.444;9.681;4.967;4.073;8.0;2.0;7.0;5.0;1.0;0.8888888888888888;0.2222222222222222;0.7777777777777778;0.5555555555555556;0.1111111111111111;33.202999999999996
16;2;1; direct;15;223.714;8.283;5.804;11.384;6.594;8.0;14.0;1.0;11.0;4.0;0.5333333333333333;0.9333333333333333;0.06666666666666667;0.7333333333333333;0.26666666666666666;255.779
16;2;2; direct;12;6.704;2.377;13.954;15.83;9.606;1.0;6.0;11.0;9.0;3.0;0.08333333333333333;0.5;0.9166666666666666;0.75;0.25;48.471000000000004
16;2;3; direct;15;12.063;3.963;14.14;8.642;36.746;11.0;8.0;1.0;4.0;14.0;0.7333333333333333;0.5333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;75.554
16;2;4; direct;21;6.418;12.716;8.972;8.347;6.955;11.0;20.0;5.0;16.0;1.0;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.7619047619047619;0.047619047619047616;43.408
16;2;5; direct;9;8.004;9.489;6.368;4.644;11.831;1.0;8.0;7.0;2.0;5.0;0.1111111111111111;0.8888888888888888;0.7777777777777778;0.2222222222222222;0.5555555555555556;40.336
16;2;6; direct;15;7.012;13.524;12.607;10.395;10.152;8.0;1.0;14.0;11.0;4.0;0.5333333333333333;0.06666666666666667;0.9333333333333333;0.7333333333333333;0.26666666666666666;53.69
16;2;7; direct;12;18.883;13.937;9.072;20.683;19.352;3.0;11.0;6.0;1.0;9.0;0.25;0.9166666666666666;0.5;0.08333333333333333;0.75;81.92699999999999
16;2;8; direct;9;8.537;6.462;8.341;7.738;3.107;7.0;8.0;1.0;2.0;5.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.5555555555555556;34.185
16;2;9; direct;18;6.856;11.416;13.844;6.868;7.378;1.0;9.0;14.0;17.0;5.0;0.05555555555555555;0.5;0.7777777777777778;0.9444444444444444;0.2777777777777778;46.362
16;2;10; direct;18;7.061;10.693;5.713;15.314;33.692;1.0;14.0;17.0;9.0;5.0;0.05555555555555555;0.7777777777777778;0.9444444444444444;0.5;0.2777777777777778;72.473
16;2;11; direct;6;6.794;13.38;4.697;7.444;5.323;4.0;1.0;2.0;5.0;3.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.5;37.638
16;2;12; direct;6;5.912;9.784;6.921;4.013;3.294;4.0;5.0;3.0;1.0;2.0;0.6666666666666666;0.8333333333333334;0.5;0.16666666666666666;0.3333333333333333;29.924000000000003
16;2;13; direct;6;4.986;8.94;5.404;4.799;5.555;2.0;5.0;4.0;3.0;1.0;0.3333333333333333;0.8333333333333334;0.6666666666666666;0.5;0.16666666666666666;29.683999999999997
16;2;14; direct;21;16.938;7.767;7.738;18.88;10.298;11.0;16.0;5.0;1.0;20.0;0.5238095238095238;0.7619047619047619;0.23809523809523808;0.047619047619047616;0.9523809523809523;61.620999999999995
16;2;15; direct;12;4.985;8.238;3.539;5.412;5.882;9.0;3.0;6.0;11.0;1.0;0.75;0.25;0.5;0.9166666666666666;0.08333333333333333;28.055999999999997
16;2;16; direct;9;8.19;9.848;4.009;7.635;8.129;7.0;8.0;1.0;5.0;2.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;0.5555555555555556;0.2222222222222222;37.811
16;2;17; direct;21;25.346;53.276;11.753;10.486;11.481;5.0;1.0;20.0;11.0;16.0;0.23809523809523808;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.7619047619047619;112.342
16;2;18; direct;18;11.037;19.711;7.267;11.555;9.021;9.0;17.0;14.0;5.0;1.0;0.5;0.9444444444444444;0.7777777777777778;0.2777777777777778;0.05555555555555555;58.591
16;3;1; densening;9;15.876;10.486;9.398;7.383;6.487;1.0;5.0;8.0;7.0;2.0;0.1111111111111111;0.5555555555555556;0.8888888888888888;0.7777777777777778;0.2222222222222222;49.63000000000001
16;3;2; densening;21;8.432;7.017;8.859;7.008;11.204;11.0;20.0;16.0;5.0;1.0;0.5238095238095238;0.9523809523809523;0.7619047619047619;0.23809523809523808;0.047619047619047616;42.519999999999996
16;3;3; densening;12;7.745;2.327;18.684;8.065;6.554;1.0;9.0;11.0;3.0;6.0;0.08333333333333333;0.75;0.9166666666666666;0.25;0.5;43.375
16;3;4; densening;6;4.231;7.424;2.875;5.519;7.291;1.0;4.0;2.0;3.0;5.0;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.5;0.8333333333333334;27.34
16;3;5; densening;21;7.35;8.04;9.105;5.261;26.182;20.0;16.0;5.0;1.0;11.0;0.9523809523809523;0.7619047619047619;0.23809523809523808;0.047619047619047616;0.5238095238095238;55.937999999999995
16;3;6; densening;6;6.49;4.859;6.919;5.624;10.263;4.0;2.0;3.0;1.0;5.0;0.6666666666666666;0.3333333333333333;0.5;0.16666666666666666;0.8333333333333334;34.155
16;3;7; densening;21;11.049;6.388;14.033;5.169;3.367;16.0;1.0;5.0;20.0;11.0;0.7619047619047619;0.047619047619047616;0.23809523809523808;0.9523809523809523;0.5238095238095238;40.00599999999999
16;3;8; densening;12;5.13;4.156;8.474;5.491;10.917;9.0;1.0;6.0;3.0;11.0;0.75;0.08333333333333333;0.5;0.25;0.9166666666666666;34.168
16;3;9; densening;18;5.019;9.302;8.665;10.935;9.591;17.0;1.0;5.0;9.0;14.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;0.7777777777777778;43.512
16;3;10; densening;9;5.349;8.209;5.283;8.277;4.123;2.0;7.0;1.0;8.0;5.0;0.2222222222222222;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.5555555555555556;31.241000000000003
16;3;11; densening;15;7.193;7.416;17.399;15.788;15.335;8.0;4.0;14.0;1.0;11.0;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.7333333333333333;63.13100000000001
16;3;12; densening;18;8.294;6.425;12.486;19.975;18.773;17.0;1.0;14.0;5.0;9.0;0.9444444444444444;0.05555555555555555;0.7777777777777778;0.2777777777777778;0.5;65.953
16;3;13; densening;15;12.195;12.171;6.322;6.608;6.597;1.0;4.0;14.0;8.0;11.0;0.06666666666666667;0.26666666666666666;0.9333333333333333;0.5333333333333333;0.7333333333333333;43.893
16;3;14; densening;6;6.614;4.9;1.773;7.346;5.958;4.0;3.0;1.0;5.0;2.0;0.6666666666666666;0.5;0.16666666666666666;0.8333333333333334;0.3333333333333333;26.591
16;3;15; densening;9;6.746;7.265;7.699;9.918;5.231;5.0;8.0;2.0;7.0;1.0;0.5555555555555556;0.8888888888888888;0.2222222222222222;0.7777777777777778;0.1111111111111111;36.859
16;3;16; densening;18;9.867;13.049;15.659;7.432;5.229;17.0;9.0;5.0;14.0;1.0;0.9444444444444444;0.5;0.2777777777777778;0.7777777777777778;0.05555555555555555;51.236000000000004
16;3;17; densening;12;8.746;7.711;7.779;7.234;6.258;11.0;9.0;6.0;3.0;1.0;0.9166666666666666;0.75;0.5;0.25;0.08333333333333333;37.728
16;3;18; densening;15;5.978;8.139;6.79;11.041;6.286;8.0;11.0;4.0;14.0;1.0;0.5333333333333333;0.7333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;38.234
17;1;1; widening;21;7.068;5.382;14.789;8.778;7.077;5.0;20.0;11.0;16.0;1.0;0.23809523809523808;0.9523809523809523;0.5238095238095238;0.7619047619047619;0.047619047619047616;43.093999999999994
17;1;2; widening;6;5.571;4.98;6.528;6.046;4.604;1.0;4.0;5.0;3.0;2.0;0.16666666666666666;0.6666666666666666;0.8333333333333334;0.5;0.3333333333333333;27.729
17;1;3; widening;9;8.344;9.26;6.19;7.741;7.349;2.0;1.0;5.0;8.0;7.0;0.2222222222222222;0.1111111111111111;0.5555555555555556;0.8888888888888888;0.7777777777777778;38.884
17;1;4; widening;15;5.227;6.06;9.285;20.477;6.93;8.0;11.0;1.0;4.0;14.0;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;47.979
17;1;5; widening;9;5.387;5.859;6.169;8.405;13.949;7.0;5.0;1.0;8.0;2.0;0.7777777777777778;0.5555555555555556;0.1111111111111111;0.8888888888888888;0.2222222222222222;39.769
17;1;6; widening;6;7.102;44.572;6.535;3.582;3.727;1.0;3.0;4.0;2.0;5.0;0.16666666666666666;0.5;0.6666666666666666;0.3333333333333333;0.8333333333333334;65.518
17;1;7; widening;21;10.096;5.464;7.678;5.846;5.66;16.0;11.0;20.0;1.0;5.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.23809523809523808;34.744
17;1;8; widening;9;12.952;9.907;6.762;8.051;14.033;7.0;2.0;5.0;8.0;1.0;0.7777777777777778;0.2222222222222222;0.5555555555555556;0.8888888888888888;0.1111111111111111;51.705000000000005
17;1;9; widening;18;6.118;6.61;6.751;5.855;6.447;5.0;14.0;1.0;17.0;9.0;0.2777777777777778;0.7777777777777778;0.05555555555555555;0.9444444444444444;0.5;31.781000000000002
17;1;10; widening;18;6.882;5.689;6.267;7.351;9.431;1.0;9.0;17.0;14.0;5.0;0.05555555555555555;0.5;0.9444444444444444;0.7777777777777778;0.2777777777777778;35.62
17;1;11; widening;15;7.629;7.859;6.945;6.951;12.003;14.0;11.0;1.0;8.0;4.0;0.9333333333333333;0.7333333333333333;0.06666666666666667;0.5333333333333333;0.26666666666666666;41.387
17;1;12; widening;18;9.549;5.928;4.442;5.585;7.066;17.0;14.0;5.0;9.0;1.0;0.9444444444444444;0.7777777777777778;0.2777777777777778;0.5;0.05555555555555555;32.57
17;1;13; widening;15;10.323;4.722;7.878;6.143;6.641;8.0;1.0;14.0;11.0;4.0;0.5333333333333333;0.06666666666666667;0.9333333333333333;0.7333333333333333;0.26666666666666666;35.707
17;1;14; widening;12;8.211;6.851;6.299;6.324;5.733;9.0;1.0;3.0;11.0;6.0;0.75;0.08333333333333333;0.25;0.9166666666666666;0.5;33.418
17;1;15; widening;6;8.051;5.399;4.867;5.979;9.669;1.0;5.0;4.0;3.0;2.0;0.16666666666666666;0.8333333333333334;0.6666666666666666;0.5;0.3333333333333333;33.965
17;1;16; widening;12;7.051;5.95;5.947;6.831;6.477;1.0;11.0;6.0;9.0;3.0;0.08333333333333333;0.9166666666666666;0.5;0.75;0.25;32.256
17;1;17; widening;12;7.052;7.385;8.163;6.13;7.218;1.0;6.0;11.0;9.0;3.0;0.08333333333333333;0.5;0.9166666666666666;0.75;0.25;35.948
17;1;18; widening;21;8.49;6.859;9.424;30.839;6.908;1.0;16.0;20.0;5.0;11.0;0.047619047619047616;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.5238095238095238;62.519999999999996
17;2;1; densening;12;7.794;6.196;9.537;7.832;6.927;11.0;3.0;1.0;9.0;6.0;0.9166666666666666;0.25;0.08333333333333333;0.75;0.5;38.286
17;2;2; densening;18;8.156;7.67;6.409;10.909;6.048;9.0;14.0;1.0;17.0;5.0;0.5;0.7777777777777778;0.05555555555555555;0.9444444444444444;0.2777777777777778;39.192
17;2;3; densening;9;6.601;5.43;7.383;5.59;5.158;5.0;1.0;7.0;2.0;8.0;0.5555555555555556;0.1111111111111111;0.7777777777777778;0.2222222222222222;0.8888888888888888;30.162
17;2;4; densening;6;6.466;5.599;6.817;5.222;9.944;5.0;2.0;4.0;1.0;3.0;0.8333333333333334;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.5;34.048
17;2;5; densening;6;5.484;4.281;4.873;5.734;6.088;1.0;2.0;3.0;4.0;5.0;0.16666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.8333333333333334;26.46
17;2;6; densening;15;11.584;7.757;7.92;4.092;7.51;14.0;1.0;11.0;4.0;8.0;0.9333333333333333;0.06666666666666667;0.7333333333333333;0.26666666666666666;0.5333333333333333;38.863
17;2;7; densening;21;10.204;5.53;5.775;6.42;9.008;11.0;1.0;20.0;5.0;16.0;0.5238095238095238;0.047619047619047616;0.9523809523809523;0.23809523809523808;0.7619047619047619;36.937
17;2;8; densening;15;6.487;8.125;6.599;5.621;12.463;11.0;8.0;4.0;1.0;14.0;0.7333333333333333;0.5333333333333333;0.26666666666666666;0.06666666666666667;0.9333333333333333;39.295
17;2;9; densening;18;10.192;5.847;8.7;6.648;6.831;17.0;1.0;14.0;5.0;9.0;0.9444444444444444;0.05555555555555555;0.7777777777777778;0.2777777777777778;0.5;38.218
17;2;10; densening;21;8.74;4.843;5.384;9.988;10.098;20.0;5.0;1.0;16.0;11.0;0.9523809523809523;0.23809523809523808;0.047619047619047616;0.7619047619047619;0.5238095238095238;39.053
17;2;11; densening;9;8.042;5.438;5.243;7.872;5.894;8.0;1.0;2.0;7.0;5.0;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.5555555555555556;32.489
17;2;12; densening;18;7.641;6.795;6.324;9.001;5.415;1.0;9.0;5.0;14.0;17.0;0.05555555555555555;0.5;0.2777777777777778;0.7777777777777778;0.9444444444444444;35.175999999999995
17;2;13; densening;6;6.514;5.66;5.977;8.147;5.357;4.0;3.0;1.0;5.0;2.0;0.6666666666666666;0.5;0.16666666666666666;0.8333333333333334;0.3333333333333333;31.655
