;;;;;Result;Result;Result;Result;Result;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_between;Peaks_between;Peaks_between;Peaks_between;Peaks_between;TargetLayer;TargetLayer;TargetLayer;TargetLayer;TargetLayer;rate_before;rate_after;rate_lower;rate_deeper;rate_between;rate_sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;;;;;;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1;2; widening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;2;1;7;1;1;2;1;7;1;1;0;0;0;0;0;2;1;3;1;1;0;0;3;0;0;0;0;1;0;0;3;5;2;4;1;2.4;0.0;1.6;0.6;0.2;2.4
20;1;3; widening;18; COMPLETED; TERMINATED; TERMINATED; COMPLETED; TERMINATED;0;1;5;7;6;0;1;5;7;6;0;0;0;0;0;0;1;1;7;6;0;0;4;0;0;0;0;0;0;0;17;1;5;9;14;3.8;0.0;3.0;0.8;0.0;3.8
20;1;4; widening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;2;4;2;1;3;2;4;2;1;1;0;0;0;0;2;2;1;2;1;1;0;3;0;0;1;0;0;0;0;1;5;2;7;8;1;2.0;0.4;1.4;0.8;0.2;2.4
20;1;5; widening;21; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;2;1;2;8;1;2;1;2;8;1;0;0;0;0;0;2;1;1;1;1;0;0;1;7;0;0;0;0;0;0;16;1;11;5;20;2.8;0.0;1.2;1.6;0.0;2.8
20;1;6; widening;9; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;1;2;4;5;1;1;2;4;5;1;0;0;0;0;0;1;2;1;1;1;0;0;3;4;0;0;0;0;0;0;7;8;2;1;5;2.6;0.0;1.2;1.4;0.0;2.6
20;1;7; widening;18; COMPLETED; TERMINATED; COMPLETED; TERMINATED; TERMINATED;0;3;5;0;4;0;3;5;0;4;0;0;0;0;0;0;1;1;0;4;0;2;4;0;0;0;0;0;0;0;17;9;5;1;14;2.4;0.0;1.2;1.2;0.0;2.4
20;1;8; widening;15; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;1;2;1;1;3;1;2;1;1;3;0;0;0;0;0;1;2;1;1;1;0;0;0;0;2;0;0;0;0;0;11;8;14;1;4;1.6;0.0;1.2;0.4;0.0;1.6
20;1;9; widening;21; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;1;2;8;3;2;1;2;8;3;0;0;0;0;0;2;1;2;2;1;0;0;0;6;2;0;0;0;0;0;5;20;16;1;11;3.2;0.0;1.6;1.6;0.0;3.2
20;1;10; widening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;9;3;4;2;2;9;3;4;2;2;0;0;0;0;0;9;3;1;1;1;0;0;3;1;0;0;0;0;0;1;11;9;1;3;6;4.0;0.0;3.0;0.8;0.2;4.0
20;1;11; widening;21; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;3;4;2;3;4;3;4;2;3;4;0;0;0;0;0;3;1;2;1;4;0;3;0;2;0;0;0;0;0;0;11;5;16;1;20;3.2;0.0;2.2;1.0;0.0;3.2
20;1;12; widening;12; TERMINATED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;2;2;1;2;4;2;2;1;2;4;0;0;0;0;0;2;1;1;2;1;0;1;0;0;3;0;0;0;0;0;6;1;11;9;3;2.2;0.0;1.4;0.8;0.0;2.2
20;1;13; widening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;1;5;1;5;1;1;5;1;5;0;0;0;0;0;1;1;1;1;3;0;0;4;0;1;0;0;0;0;1;3;4;1;5;2;2.6;0.0;1.4;1.0;0.2;2.6
20;1;14; widening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;3;1;12;4;15;3;1;12;4;15;0;0;0;0;0;3;1;7;4;13;0;0;3;0;2;0;0;2;0;0;14;17;5;9;1;7.0;0.0;5.6;1.0;0.4;7.0
20;1;15; widening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;2;4;2;6;4;2;4;2;6;4;0;0;0;0;0;2;2;2;1;4;0;1;0;4;0;0;1;0;1;0;3;6;11;1;9;3.6;0.0;2.2;1.0;0.4;3.6
20;1;16; widening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;4;1;1;2;1;4;1;1;2;0;0;0;0;0;1;1;1;1;1;0;3;0;0;0;0;0;0;0;1;7;2;1;8;5;1.8;0.0;1.0;0.6;0.2;1.8
20;1;17; widening;15; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;4;3;2;2;3;4;3;1;2;0;0;0;1;0;3;4;3;2;2;0;0;0;0;0;0;0;0;0;0;1;4;11;14;8;2.6;0.2;2.8;0.0;0.0;2.8000000000000003
20;1;18; widening;15; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;3;1;2;2;2;3;1;2;2;2;0;0;0;0;0;3;1;1;2;1;0;0;1;0;1;0;0;0;0;0;14;1;4;11;8;2.0;0.0;1.6;0.4;0.0;2.0
20;2;1; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;2;1;3;2;2;2;1;3;2;0;0;0;0;0;2;2;1;1;1;0;0;0;1;1;0;0;0;1;0;7;8;5;1;2;2.0;0.0;1.4;0.4;0.2;2.0
20;2;2; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;2;3;2;2;3;2;3;2;0;0;0;0;0;2;2;1;3;2;0;0;1;0;0;0;1;0;0;0;9;6;1;3;11;2.4;0.0;2.0;0.2;0.2;2.4
20;2;3; direct;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;0;2;2;2;1;0;1;2;2;0;0;1;0;0;1;0;1;1;2;0;0;0;0;0;0;0;1;1;0;2;5;3;1;4;1.2;0.2;1.0;0.0;0.4;1.4
20;2;4; direct;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;2;2;2;2;0;2;2;2;2;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;1;0;0;1;5;2;3;4;1;1.6;0.0;1.2;0.0;0.4;1.6
20;2;5; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;2;3;2;1;3;2;3;2;0;0;0;0;0;1;3;1;3;1;0;0;1;0;1;0;0;0;0;0;7;8;1;5;2;2.2;0.0;1.8;0.4;0.0;2.2
20;2;6; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;4;2;2;10;4;4;2;2;10;4;0;0;0;0;0;4;2;2;7;4;0;0;0;3;0;0;0;0;0;0;1;16;20;5;11;4.4;0.0;3.8;0.6;0.0;4.4
20;2;7; direct;15; COMPLETED; TERMINATED; COMPLETED; TERMINATED; COMPLETED;4;3;5;2;1;4;3;5;2;1;0;0;0;0;0;4;1;1;2;1;0;2;4;0;0;0;0;0;0;0;11;4;1;8;14;3.0;0.0;1.8;1.2;0.0;3.0
20;2;8; direct;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;6;3;5;1;3;6;3;5;0;0;0;0;0;1;3;2;1;5;0;0;4;2;0;0;0;0;0;0;17;14;5;1;9;3.6;0.0;2.4;1.2;0.0;3.6
20;2;9; direct;15; COMPLETED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;2;3;1;7;3;2;3;1;7;3;0;0;0;0;0;2;1;1;1;1;0;0;0;6;2;0;2;0;0;0;11;8;14;1;4;3.2;0.0;1.2;1.6;0.4;3.2
20;2;10; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;1;3;4;2;3;1;3;4;2;0;0;0;0;0;3;1;3;1;1;0;0;0;3;1;0;0;0;0;0;6;11;9;1;3;2.6;0.0;1.8;0.8;0.0;2.6
20;2;11; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;1;2;1;2;2;0;0;1;0;0;0;0;0;0;0;1;5;2;7;8;1.8;0.0;1.6;0.2;0.0;1.8
20;2;12; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;4;3;3;5;3;4;3;3;5;3;0;0;0;0;0;4;1;1;5;1;0;2;2;0;2;0;0;0;0;0;16;11;5;20;1;3.6;0.0;2.4;1.2;0.0;3.6
20;2;13; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;9;6;11;3;1.8;0.0;1.8;0.0;0.0;1.8
20;2;14; direct;21; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;3;5;1;4;2;3;5;1;4;0;0;0;0;0;2;1;5;1;2;0;2;0;0;2;0;0;0;0;0;11;1;16;20;5;3.0;0.0;2.2;0.8;0.0;3.0
20;2;15; direct;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;1;1;2;1;2;1;1;2;0;0;0;0;0;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;2;3;1;4;5;1.4;0.0;1.4;0.0;0.0;1.4
20;2;16; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;2;2;3;4;1;2;2;3;4;0;0;0;0;0;1;1;2;1;1;0;0;0;2;3;0;1;0;0;0;14;8;11;1;4;2.4;0.0;1.2;1.0;0.2;2.4
20;2;17; direct;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;3;3;3;1;10;3;3;3;1;10;0;0;0;0;0;3;1;2;1;10;0;2;0;0;0;0;0;1;0;0;14;1;9;17;5;4.0;0.0;3.4;0.4;0.2;4.0
20;2;18; direct;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;3;1;3;1;3;3;1;3;0;0;0;0;0;1;1;3;1;1;0;2;0;0;1;0;0;0;0;1;14;1;9;17;5;2.2;0.0;1.4;0.6;0.2;2.2
20;3;1; densening;21; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;2;2;1;4;4;2;2;1;4;4;0;0;0;0;0;2;2;1;4;3;0;0;0;0;0;0;0;0;0;1;1;20;5;16;11;2.6;0.0;2.4;0.0;0.2;2.6
20;3;2; densening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;2;3;2;1;1;2;3;2;0;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;1;0;1;2;8;5;7;1.8;0.0;1.6;0.0;0.2;1.8
20;3;3; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;3;2;3;2;3;3;2;3;0;0;0;0;0;2;1;3;2;3;0;2;0;0;0;0;0;0;0;0;1;9;14;17;5;2.6;0.0;2.2;0.4;0.0;2.6
20;3;4; densening;6; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;2;2;2;4;2;1;2;2;4;2;1;0;0;0;0;2;2;2;4;2;0;0;0;0;0;0;0;0;0;0;2;1;5;3;4;2.2;0.2;2.4;0.0;0.0;2.4000000000000004
20;3;5; densening;15; COMPLETED; TERMINATED; COMPLETED; TERMINATED; TERMINATED;3;6;2;6;1;2;6;2;6;1;1;0;0;0;0;3;6;1;6;1;0;0;1;0;0;0;0;0;0;0;4;8;1;11;14;3.4;0.2;3.4;0.2;0.0;3.6
20;3;6; densening;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;20;2;2;2;1;20;2;2;2;1;0;0;0;0;0;20;1;2;2;1;0;0;0;0;0;0;1;0;0;0;5;2;4;3;1;5.4;0.0;5.2;0.0;0.2;5.4
20;3;7; densening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;3;2;2;1;0;3;2;2;1;0;0;0;0;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;5;3;2;1;4;1.6;0.0;1.6;0.0;0.0;1.6
20;3;8; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;8;7;6;2;3;8;7;6;2;3;0;0;0;0;0;8;7;4;1;3;0;0;2;0;0;0;0;0;1;0;14;17;5;1;9;5.2;0.0;4.6;0.4;0.2;5.2
20;3;9; densening;15; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;4;6;5;1;2;4;6;5;1;0;0;0;0;0;2;4;3;5;1;0;0;2;0;0;0;0;1;0;0;8;11;1;4;14;3.6;0.0;3.0;0.4;0.2;3.6
20;3;10; densening;21; TERMINATED; TERMINATED; COMPLETED; TERMINATED; COMPLETED;3;4;2;1;3;3;4;2;1;3;0;0;0;0;0;3;4;1;1;2;0;0;1;0;0;0;0;0;0;1;20;16;1;11;5;2.6;0.0;2.2;0.2;0.2;2.6
20;3;11; densening;21; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;3;5;3;8;2;3;5;3;8;0;0;0;0;0;2;1;5;3;6;0;2;0;0;1;0;0;0;0;1;16;1;11;20;5;4.2;0.0;3.4;0.6;0.2;4.2
20;3;12; densening;12; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;2;3;5;3;2;2;3;5;3;0;0;0;0;0;2;1;3;3;3;0;1;0;2;0;0;0;0;0;0;9;1;11;3;6;3.0;0.0;2.4;0.6;0.0;3.0
20;3;13; densening;9; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;5;2;3;2;0;5;2;3;2;0;0;0;0;0;0;5;1;3;1;0;0;0;0;1;0;0;1;0;0;8;5;2;7;1;2.4;0.0;2.0;0.2;0.2;2.4
20;3;14; densening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;4;2;4;1;2;4;2;4;0;0;0;0;0;1;2;2;2;4;0;0;1;0;0;0;0;1;0;0;1;5;2;7;8;2.6;0.0;2.2;0.2;0.2;2.6
20;3;15; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;6;2;2;2;11;6;2;2;2;11;0;0;0;0;0;6;1;2;2;10;0;1;0;0;0;0;0;0;0;1;9;1;14;17;5;4.6;0.0;4.2;0.2;0.2;4.6
20;3;16; densening;12; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;2;2;3;4;2;2;2;3;3;2;0;0;0;1;0;2;2;1;4;1;0;0;2;0;1;0;0;0;0;0;9;11;3;6;1;2.4;0.2;2.0;0.6;0.0;2.6
20;3;17; densening;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;2;1;2;2;2;2;1;2;2;2;0;0;0;0;0;2;1;2;1;2;0;0;0;1;0;0;0;0;0;0;3;6;11;1;9;1.8;0.0;1.6;0.2;0.0;1.8
20;3;18; densening;15; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;4;2;4;3;5;4;2;4;3;5;0;0;0;0;0;4;1;4;3;5;0;1;0;0;0;0;0;0;0;0;4;1;11;8;14;3.6;0.0;3.4;0.2;0.0;3.6
22;1;1; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;6;3;2;2;2;6;3;2;2;0;0;0;0;0;2;6;3;1;1;0;0;0;0;1;0;0;0;1;0;6;11;9;3;1;3.0;0.0;2.6;0.2;0.2;3.0
22;1;2; densening;18; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;4;3;3;4;2;4;3;3;4;2;0;0;0;0;0;4;3;3;4;1;0;0;0;0;1;0;0;0;0;0;17;9;5;14;1;3.2;0.0;3.0;0.2;0.0;3.2
22;1;3; densening;9; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;3;2;3;3;0;3;2;3;3;0;0;0;0;0;0;3;2;1;3;0;0;0;2;0;0;0;0;0;0;7;8;5;1;2;2.2;0.0;1.8;0.4;0.0;2.2
22;1;4; densening;6; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4;3;2;1;5;0.8;0.0;0.8;0.0;0.0;0.8
22;1;5; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;3;2;3;4;3;3;2;3;4;0;0;0;0;0;3;3;2;1;4;0;0;0;2;0;0;0;0;0;0;9;14;17;1;5;3.0;0.0;2.6;0.4;0.0;3.0
22;1;6; densening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;5;2;5;3;2;5;2;5;3;0;0;0;0;0;2;5;1;5;3;0;0;1;0;0;0;0;0;0;0;11;14;1;4;8;3.4;0.0;3.2;0.2;0.0;3.4
22;1;7; densening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;4;3;3;1;1;4;3;3;0;0;0;0;0;1;1;4;3;3;0;0;0;0;0;0;0;0;0;0;1;2;4;5;3;2.4;0.0;2.4;0.0;0.0;2.4
22;1;8; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;8;3;2;4;1;8;3;2;4;0;0;0;0;0;1;1;1;2;4;0;4;2;0;0;0;3;0;0;0;6;3;1;11;9;3.6;0.0;1.8;1.2;0.6;3.6
22;1;9; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;7;5;3;1;3;7;5;3;0;0;0;0;0;1;3;7;4;3;0;0;0;0;0;0;0;0;1;0;1;16;20;5;11;3.8;0.0;3.6;0.0;0.2;3.8
22;1;10; densening;18; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;1;3;2;2;5;1;3;2;2;5;0;0;0;0;0;1;2;1;2;5;0;0;1;0;0;0;1;0;0;0;17;5;1;9;14;2.6;0.0;2.2;0.2;0.2;2.6
22;1;11; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;1;1;2;2;1;0;1;0;0;1;0;0;0;0;0;16;1;11;20;5;1.8;0.0;1.4;0.4;0.0;1.8
22;1;12; densening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;6;3;2;1;2;6;3;2;0;0;0;0;0;1;2;1;3;2;0;0;5;0;0;0;0;0;0;0;4;14;1;11;8;2.8;0.0;1.8;1.0;0.0;2.8
22;1;13; densening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;2;1;2;2;3;2;1;2;0;0;0;0;0;2;1;2;1;1;0;2;0;0;1;0;0;0;0;0;5;1;7;8;2;2.0;0.0;1.4;0.6;0.0;2.0
22;1;14; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;2;3;4;1;2;2;3;4;0;1;0;0;0;1;1;2;3;1;0;2;0;0;3;0;0;0;0;0;16;1;20;11;5;2.4;0.2;1.6;1.0;0.0;2.6
22;1;15; densening;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3;2;1;5;4;1.0;0.0;1.0;0.0;0.0;1.0
22;1;16; densening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;2;1;1;1;1;2;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;5;1;7;2;8;1.2;0.0;1.0;0.2;0.0;1.2
22;1;17; densening;15; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;0;3;2;2;2;0;3;2;2;2;0;0;0;0;0;0;3;2;1;2;0;0;0;1;0;0;0;0;0;0;14;8;11;1;4;1.8;0.0;1.6;0.2;0.0;1.8
22;1;18; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;3;3;3;1;1;3;3;3;1;0;0;0;0;0;1;1;3;3;1;0;2;0;0;0;0;0;0;0;0;9;3;11;6;1;2.2;0.0;1.8;0.4;0.0;2.2
22;2;1; widening;9; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8;5;7;1;2;0.8;0.0;0.8;0.0;0.0;0.8
22;2;2; widening;21; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;1;2;1;1;3;1;2;1;1;3;0;0;0;0;0;1;2;1;1;1;0;0;0;0;2;0;0;0;0;0;16;11;20;1;5;1.6;0.0;1.2;0.4;0.0;1.6
22;2;3; widening;18; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;2;2;1;1;2;2;2;1;0;0;0;0;0;1;2;1;2;1;0;0;1;0;0;0;0;0;0;0;1;14;5;9;17;1.6;0.0;1.4;0.2;0.0;1.6
22;2;4; widening;9; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;0;2;1;2;2;0;2;1;2;2;0;0;0;0;0;0;1;1;2;2;0;1;0;0;0;0;0;0;0;0;7;2;8;5;1;1.4;0.0;1.2;0.2;0.0;1.4
22;2;5; widening;12; TERMINATED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;8;3;9;3;1;8;1;9;3;1;0;2;0;0;0;8;1;3;3;1;0;2;0;0;0;0;0;6;0;0;3;1;6;9;11;4.4;0.4;3.2;0.4;1.2;4.800000000000001
22;2;6; widening;15; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;2;10;2;1;1;2;10;2;1;1;0;0;0;0;0;2;10;2;1;1;0;0;0;0;0;0;0;0;0;0;4;11;8;14;1;3.2;0.0;3.2;0.0;0.0;3.2
22;2;7; widening;21; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;4;1;2;3;3;4;1;2;3;3;0;0;0;0;0;4;1;2;1;1;0;0;0;0;2;0;0;0;2;0;20;1;16;11;5;2.6;0.0;1.8;0.4;0.4;2.6
22;2;8; widening;18; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;1;3;2;5;1;1;3;2;5;1;0;0;0;0;0;1;1;2;4;1;0;2;0;0;0;0;0;0;1;0;14;1;5;9;17;2.4;0.0;1.8;0.4;0.2;2.4
22;2;9; widening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;0;1;1;1;4;0;1;1;1;4;0;0;0;0;0;0;1;1;1;1;0;0;0;0;3;0;0;0;0;0;5;7;1;8;2;1.4;0.0;0.8;0.6;0.0;1.4
22;2;10; widening;6; TERMINATED; TERMINATED; TERMINATED; TERMINATED; COMPLETED;4;1;3;4;1;4;1;3;4;1;0;0;0;0;0;4;1;3;4;1;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;2.6;0.0;2.6;0.0;0.0;2.6
22;2;11; widening;6; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;1;3;2;1;0;1;3;2;1;0;0;0;0;0;0;1;2;1;1;0;0;1;1;0;0;0;0;0;0;3;5;2;1;4;1.4;0.0;1.0;0.4;0.0;1.4
22;2;12; widening;6; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;0;2;0;2;1;0;2;0;2;1;0;0;0;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;4;1;2;3;5;1.0;0.0;0.8;0.2;0.0;1.0
22;2;13; widening;18; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;4;5;2;2;2;4;5;2;2;0;0;0;0;0;2;4;2;2;2;0;0;3;0;0;0;0;0;0;0;1;17;5;9;14;3.0;0.0;2.4;0.6;0.0;3.0
22;2;14; widening;15; TERMINATED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;2;1;3;8;2;2;1;3;8;2;0;0;0;0;0;2;1;1;5;2;0;0;1;2;0;0;0;1;1;0;1;14;8;4;11;3.2;0.0;2.2;0.6;0.4;3.2
22;2;15; widening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;3;1;3;1;1;3;1;3;1;0;0;0;0;0;1;2;1;1;1;0;0;0;2;0;0;1;0;0;0;11;8;14;4;1;1.8;0.0;1.2;0.4;0.2;1.8
22;2;16; widening;12; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;2;11;4;4;1;2;11;4;4;0;0;0;0;0;1;2;8;4;2;0;0;3;0;1;0;0;0;0;1;6;9;1;11;3;4.4;0.0;3.4;0.8;0.2;4.4
22;2;17; widening;21; TERMINATED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;0;2;7;20;4;0;2;7;20;4;0;0;0;0;0;0;2;7;20;4;0;0;0;0;0;0;0;0;0;0;1;20;11;5;16;6.6;0.0;6.6;0.0;0.0;6.6
22;2;18; widening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;3;0;2;1;3;3;0;2;1;3;0;0;0;0;0;3;0;2;1;1;0;0;0;0;2;0;0;0;0;0;3;11;6;9;1;1.8;0.0;1.4;0.4;0.0;1.8
22;3;1; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;2;2;2;2;1;2;2;2;2;1;0;0;0;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;5;16;20;11;1;1.8;0.0;1.8;0.0;0.0;1.8
22;3;2; direct;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;1;2;3;2;1;1;2;3;2;0;0;0;0;0;1;1;1;3;2;0;0;0;0;0;0;0;1;0;0;5;2;1;7;8;1.8;0.0;1.6;0.0;0.2;1.8
22;3;3; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;16;3;2;1;1;16;3;2;0;0;0;0;0;1;1;9;2;2;0;0;6;0;0;0;0;1;1;0;11;9;1;3;6;4.6;0.0;3.0;1.2;0.4;4.6
22;3;4; direct;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;3;3;4;1;3;3;3;4;1;3;0;0;0;0;0;3;3;4;1;1;0;0;0;0;2;0;0;0;0;0;1;11;6;9;3;2.8;0.0;2.4;0.4;0.0;2.8
22;3;5; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;3;1;5;2;3;3;1;5;0;0;0;0;0;2;3;3;1;3;0;0;0;0;1;0;0;0;0;1;4;11;8;14;1;2.8;0.0;2.4;0.2;0.2;2.8
22;3;6; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;1;3;2;5;2;1;3;2;5;0;0;0;0;0;2;1;3;2;3;0;0;0;0;1;0;0;0;0;1;11;4;14;8;1;2.6;0.0;2.2;0.2;0.2;2.6
22;3;7; direct;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;1;1;4;1;1;1;1;3;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;3;4;1;5;3;2;1.4;0.2;1.0;0.0;0.6;1.5999999999999999
